%Eco Export
%
%
%Title,20250228_Porpoise pool
%
%Data ID,38F5D99A-5610-46DF-8BCE-D3C2ED8B16A8
%User ID,B6FF73A9-E9FB-4AA2-9F40-347EE851EDFB
%Instrument ID,Eco_0713
%Firmware version,8008.8
%Created,"2/28/2025 1:36:02 PM",Local time
%Start Time,"2/24/2025 2:12:30 PM",Local time
%End time,"2/28/2025 1:20:30 PM",Local time
%Time zone offset,-60,min
%Latitude,0,deg
%Longitude,0,deg
%Magnetic declination,0,deg
%Salinity,17,ppt
%Device depth,3.2,m
%Upper layer depth,1.5,m
%middle-layer-depth,2,m
%Lower layer depth,2.85,m
%Avg speed,0.05,m/s
%Avg direction,184.32,deg
%Measurement counts,2855
%Measurement interval,2,min
%Processor version,1.1.16.0,
%processed,"2/28/2025 1:03:27 PM",utc
%
%Time,Upper speed,Upper direction,Middle speed,Middle direction,Lower speed,Lower direction,Temperature,Depth,Tilt
%(Local time),m/s,deg,m/s,deg,m/s,deg,degC,m,deg
"2/26/2025 11:20:30 PM",0.08,167.32,0.06,170.38,0.10,183.89,3.66,3.01,12.44
"2/26/2025 11:22:30 PM",0.06,138.53,0.06,177.09,0.10,182.98,3.66,3.01,12.44
"2/26/2025 11:24:30 PM",0.05,152.93,0.08,198.43,0.09,180.63,3.66,3.01,12.44
"2/26/2025 11:26:30 PM",0.05,169.38,0.07,168.23,0.10,187.05,3.66,3.02,12.44
"2/26/2025 11:28:30 PM",0.03,159.44,0.07,168.02,0.09,189.46,3.67,3.01,12.44
"2/26/2025 11:30:30 PM",0.06,149.35,0.07,163.81,0.10,192.65,3.66,3.01,12.44
"2/26/2025 11:32:30 PM",0.06,150.02,0.07,166.16,0.09,192.99,3.67,3.02,12.44
"2/26/2025 11:34:30 PM",0.07,170.68,0.07,175.36,0.11,176.49,3.67,3.02,12.44
"2/26/2025 11:36:30 PM",0.07,168.69,0.08,178.60,0.12,176.74,3.66,3.02,12.44
"2/26/2025 11:38:30 PM",0.06,164.58,0.09,185.25,0.11,172.37,3.67,3.02,12.44
"2/26/2025 11:40:30 PM",0.04,155.14,0.06,172.53,0.11,186.99,3.67,3.02,12.44
"2/26/2025 11:42:30 PM",0.07,142.48,0.08,155.07,0.09,176.86,3.67,3.02,12.44
"2/26/2025 11:44:30 PM",0.08,150.07,0.08,170.66,0.12,177.63,3.67,3.02,12.44
"2/26/2025 11:46:30 PM",0.07,145.62,0.07,181.76,0.12,168.11,3.67,3.02,12.44
"2/26/2025 11:48:30 PM",0.05,150.10,0.05,184.32,0.12,184.29,3.67,3.02,12.44
"2/26/2025 11:50:30 PM",0.05,130.24,0.07,166.94,0.12,177.63,3.67,3.02,12.44
"2/26/2025 11:52:30 PM",0.06,166.65,0.09,174.81,0.12,176.25,3.67,3.02,12.44
"2/26/2025 11:54:30 PM",0.08,164.80,0.08,168.00,0.12,186.23,3.67,3.02,12.44
"2/26/2025 11:56:30 PM",0.04,145.92,0.06,174.19,0.07,180.00,3.67,3.02,12.44
"2/26/2025 11:58:30 PM",0.03,180.00,0.05,197.74,0.11,199.27,3.67,3.02,12.44
"2/27/2025 12:00:30 AM",0.06,175.91,0.05,148.24,0.10,184.04,3.67,3.02,12.44
"2/27/2025 12:02:30 AM",0.05,159.19,0.09,180.00,0.11,201.52,3.67,3.02,12.44
"2/27/2025 12:04:30 AM",0.07,155.28,0.07,174.12,0.09,200.04,3.67,3.02,12.44
"2/27/2025 12:06:30 AM",0.04,112.62,0.04,151.50,0.09,194.19,3.67,3.02,12.44
"2/27/2025 12:08:30 AM",0.07,172.12,0.06,193.80,0.09,187.21,3.67,3.02,12.44
"2/27/2025 12:10:30 AM",0.06,145.81,0.05,156.80,0.08,177.93,3.67,3.02,12.44
"2/27/2025 12:12:30 AM",0.04,163.69,0.04,164.88,0.06,199.38,3.67,3.01,12.44
"2/27/2025 12:14:30 AM",0.04,201.32,0.04,208.50,0.09,185.19,3.67,3.01,12.44
"2/27/2025 12:16:30 AM",0.03,151.11,0.06,166.43,0.10,184.71,3.67,3.01,12.44
"2/27/2025 12:18:30 AM",0.05,181.19,0.07,178.47,0.08,176.33,3.67,3.02,12.44
"2/27/2025 12:20:30 AM",0.06,164.20,0.04,156.61,0.09,178.68,3.67,3.01,12.44
"2/27/2025 12:22:30 AM",0.08,173.16,0.05,192.41,0.05,202.20,3.67,3.01,12.44
"2/27/2025 12:24:30 AM",0.04,143.43,0.04,216.33,0.07,208.35,3.67,3.01,12.44
"2/27/2025 12:26:30 AM",0.02,236.31,0.03,180.00,0.06,202.17,3.68,3.01,12.44
"2/27/2025 12:28:30 AM",0.03,158.96,0.02,167.47,0.07,208.98,3.68,3.01,12.44
"2/27/2025 12:30:30 AM",0.05,210.58,0.04,181.36,0.07,186.17,3.68,3.02,12.44
"2/27/2025 12:32:30 AM",0.03,145.18,0.04,163.01,0.07,197.10,3.68,3.01,12.44
"2/27/2025 12:34:30 AM",0.05,173.93,0.03,189.78,0.04,191.00,3.68,3.01,12.44
"2/27/2025 12:36:30 AM",0.04,172.06,0.04,181.64,0.08,213.08,3.68,3.01,12.44
"2/27/2025 12:38:30 AM",0.04,187.50,0.05,170.13,0.07,189.73,3.68,3.00,12.44
"2/27/2025 12:40:30 AM",0.03,155.70,0.02,160.02,0.08,205.02,3.68,3.00,12.44
"2/27/2025 12:42:30 AM",0.01,168.69,0.03,220.24,0.06,198.43,3.68,3.01,12.44
"2/27/2025 12:44:30 AM",0.02,122.28,0.02,216.38,0.06,210.78,3.68,3.01,12.44
"2/27/2025 12:46:30 AM",0.04,152.85,0.03,151.39,0.04,188.13,3.69,3.00,12.43
"2/27/2025 12:48:30 AM",0.02,186.01,0.01,150.26,0.03,212.74,3.69,3.00,12.43
"2/27/2025 12:50:30 AM",0.01,180.00,0.02,115.35,0.03,187.13,3.69,3.00,12.44
"2/27/2025 12:52:30 AM",0.01,225.00,0.01,188.75,0.04,211.87,3.69,3.00,12.43
"2/27/2025 12:54:30 AM",0.03,150.95,0.03,158.96,0.03,217.69,3.69,3.00,12.43
"2/27/2025 12:56:30 AM",0.05,165.38,0.04,160.02,0.04,198.89,3.69,2.99,12.43
"2/27/2025 12:58:30 AM",0.03,157.38,0.03,105.64,0.03,225.00,3.69,2.99,12.44
"2/27/2025 1:00:30 AM",0.02,193.24,0.01,169.70,0.03,211.76,3.69,2.99,12.43
"2/27/2025 1:02:30 AM",0.02,100.62,0.02,222.51,0.02,200.56,3.69,2.98,12.44
"2/27/2025 1:04:30 AM",0.01,315.00,0.02,250.71,0.01,279.46,3.69,2.98,12.44
"2/27/2025 1:06:30 AM",0.02,138.81,0.01,0.00,0.04,146.77,3.69,2.98,12.44
"2/27/2025 1:08:30 AM",0.03,158.63,0.03,143.13,0.02,174.29,3.69,2.99,12.44
"2/27/2025 1:10:30 AM",0.02,169.99,0.01,188.75,0.02,157.62,3.70,2.99,12.44
"2/27/2025 1:12:30 AM",0.01,214.99,0.01,333.43,0.02,190.62,3.70,2.98,12.44
"2/27/2025 1:14:30 AM",0.02,147.99,0.01,5.71,0.01,135.00,3.70,2.98,12.44
"2/27/2025 1:16:30 AM",0.01,147.99,0.02,106.39,0.02,150.26,3.70,2.98,12.43
"2/27/2025 1:18:30 AM",0.01,67.38,0.03,87.80,0.01,66.80,3.70,2.98,12.43
"2/27/2025 1:20:30 AM",0.01,112.62,0.02,177.61,0.01,102.99,3.71,2.98,12.43
"2/27/2025 1:22:30 AM",0.02,190.30,0.00,303.69,0.01,45.00,3.70,2.98,12.42
"2/27/2025 1:24:30 AM",0.01,277.59,0.03,61.39,0.02,97.13,3.71,2.98,12.43
"2/27/2025 1:26:30 AM",0.01,164.74,0.02,313.03,0.02,277.13,3.71,2.97,12.43
"2/27/2025 1:28:30 AM",0.02,143.75,0.02,21.25,0.01,26.57,3.70,2.96,12.43
"2/27/2025 1:30:30 AM",0.02,37.87,0.03,30.96,0.01,68.96,3.70,2.96,12.43
"2/27/2025 1:32:30 AM",0.04,28.74,0.01,3.81,0.04,8.97,3.70,2.96,12.42
"2/27/2025 1:34:30 AM",0.05,75.96,0.02,347.47,0.01,306.03,3.70,2.96,12.43
"2/27/2025 1:36:30 AM",0.03,311.82,0.03,251.57,0.02,315.00,3.70,2.95,12.43
"2/27/2025 1:38:30 AM",Nan,Nan,0.01,68.20,0.04,334.09,3.70,2.96,12.43
"2/27/2025 1:40:30 AM",0.04,80.79,0.03,72.26,0.04,332.02,3.70,2.95,12.43
"2/27/2025 1:42:30 AM",0.03,90.00,0.02,162.65,0.03,313.36,3.70,2.95,12.43
"2/27/2025 1:44:30 AM",Nan,Nan,0.01,341.57,0.02,261.87,3.70,2.94,12.43
"2/27/2025 1:46:30 AM",0.01,341.57,0.02,259.38,0.05,337.29,3.70,2.94,12.42
"2/27/2025 1:48:30 AM",0.02,189.46,0.00,225.00,0.03,296.57,3.70,2.94,12.43
"2/27/2025 1:50:30 AM",Nan,Nan,0.01,157.38,0.03,313.53,3.71,2.94,12.43
"2/27/2025 1:52:30 AM",0.01,101.31,0.01,69.44,0.03,328.67,3.71,2.94,12.43
"2/27/2025 1:54:30 AM",0.00,146.31,0.02,220.60,0.04,297.98,3.70,2.94,12.43
"2/27/2025 1:56:30 AM",0.04,36.03,0.03,10.12,0.04,8.13,3.70,2.94,12.43
"2/27/2025 1:58:30 AM",0.03,247.07,0.01,345.96,0.02,186.71,3.70,2.93,12.43
"2/27/2025 2:00:30 AM",0.01,356.19,0.01,277.13,0.03,244.36,3.70,2.93,12.42
"2/27/2025 2:02:30 AM",0.03,349.51,0.04,30.47,0.04,10.18,3.70,2.93,12.43
"2/27/2025 2:04:30 AM",Nan,Nan,0.03,260.84,0.04,283.24,3.70,2.92,12.43
"2/27/2025 2:06:30 AM",0.02,230.53,0.01,9.46,0.03,313.78,3.70,2.92,12.43
"2/27/2025 2:08:30 AM",0.03,252.26,0.00,296.57,0.01,282.99,3.70,2.91,12.43
"2/27/2025 2:10:30 AM",0.02,12.26,0.02,214.70,0.03,281.69,3.70,2.91,12.43
"2/27/2025 2:12:30 AM",0.03,173.42,0.01,321.34,0.03,86.31,3.70,2.91,12.43
"2/27/2025 2:14:30 AM",0.01,351.87,0.01,84.29,0.01,192.53,3.70,2.91,12.43
"2/27/2025 2:16:30 AM",Nan,Nan,0.02,177.40,0.02,137.29,3.71,2.90,12.43
"2/27/2025 2:18:30 AM",Nan,Nan,0.02,140.91,0.02,113.63,3.70,2.90,12.43
"2/27/2025 2:20:30 AM",0.02,141.34,0.02,311.42,0.01,160.02,3.71,2.89,12.43
"2/27/2025 2:22:30 AM",0.04,165.32,0.02,116.57,0.03,198.43,3.70,2.89,12.43
"2/27/2025 2:24:30 AM",0.02,26.57,0.04,69.08,0.04,35.91,3.70,2.89,12.43
"2/27/2025 2:26:30 AM",0.02,254.48,0.04,204.78,0.02,180.00,3.70,2.88,12.43
"2/27/2025 2:28:30 AM",0.01,77.91,0.00,90.00,0.02,45.00,3.70,2.88,12.43
"2/27/2025 2:30:30 AM",0.01,126.87,0.03,56.31,0.03,16.50,3.70,2.88,12.43
"2/27/2025 2:32:30 AM",0.04,54.64,0.05,85.03,0.01,344.74,3.71,2.88,12.43
"2/27/2025 2:34:30 AM",0.01,351.87,0.03,316.64,0.03,301.76,3.70,2.88,12.43
"2/27/2025 2:36:30 AM",0.02,258.11,0.03,198.43,0.02,157.17,3.70,2.88,12.43
"2/27/2025 2:38:30 AM",0.01,216.03,0.02,318.37,0.02,267.14,3.71,2.88,12.43
"2/27/2025 2:40:30 AM",0.01,344.05,0.02,45.00,0.00,45.00,3.70,2.87,12.43
"2/27/2025 2:42:30 AM",0.04,158.20,0.01,227.73,0.01,113.20,3.70,2.87,12.43
"2/27/2025 2:44:30 AM",0.03,279.78,0.02,291.80,0.00,180.00,3.70,2.86,12.43
"2/27/2025 2:46:30 AM",0.03,69.68,0.04,178.36,0.02,261.03,3.70,2.86,12.43
"2/27/2025 2:48:30 AM",0.02,33.02,0.01,45.00,0.01,10.30,3.70,2.85,12.43
"2/27/2025 2:50:30 AM",0.04,137.91,0.01,143.97,0.03,162.18,3.70,2.85,12.43
"2/27/2025 2:52:30 AM",0.03,325.18,0.06,66.14,0.02,19.29,3.70,2.85,12.43
"2/27/2025 2:54:30 AM",0.01,215.54,0.01,337.38,0.03,100.89,3.70,2.84,12.43
"2/27/2025 2:56:30 AM",0.01,0.00,0.05,14.04,0.03,5.91,3.69,2.84,12.43
"2/27/2025 2:58:30 AM",0.01,336.04,0.02,222.71,0.06,226.30,3.69,2.83,12.43
"2/27/2025 3:00:30 AM",0.02,8.13,0.01,38.66,0.03,342.12,3.69,2.83,12.42
"2/27/2025 3:02:30 AM",0.03,264.09,0.03,208.89,0.02,240.64,3.69,2.83,12.43
"2/27/2025 3:04:30 AM",0.01,228.01,0.03,268.09,0.02,208.07,3.70,2.83,12.43
"2/27/2025 3:06:30 AM",0.02,75.26,0.03,42.40,0.01,270.00,3.70,2.82,12.43
"2/27/2025 3:08:30 AM",Nan,Nan,0.02,299.36,0.02,334.54,3.71,2.82,12.43
"2/27/2025 3:10:30 AM",0.01,311.63,0.03,37.30,0.04,327.09,3.71,2.82,12.43
"2/27/2025 3:12:30 AM",0.04,259.22,0.02,298.07,0.03,258.23,3.72,2.82,12.43
"2/27/2025 3:14:30 AM",0.01,233.13,0.01,118.61,0.00,296.57,3.73,2.81,12.43
"2/27/2025 3:16:30 AM",0.03,135.00,0.03,74.93,0.03,338.84,3.73,2.81,12.42
"2/27/2025 3:18:30 AM",Nan,Nan,0.04,266.10,0.04,277.91,3.74,2.81,12.42
"2/27/2025 3:20:30 AM",0.02,283.24,0.02,180.00,0.02,310.60,3.76,2.80,12.43
"2/27/2025 3:22:30 AM",0.02,135.00,0.04,64.03,0.03,334.36,3.77,2.80,12.42
"2/27/2025 3:24:30 AM",Nan,Nan,0.03,75.53,0.06,323.13,3.78,2.80,12.42
"2/27/2025 3:26:30 AM",Nan,Nan,0.05,32.80,0.02,306.38,3.79,2.80,12.42
"2/27/2025 3:28:30 AM",0.05,37.09,0.02,50.19,0.01,130.60,3.80,2.80,12.42
"2/27/2025 3:30:30 AM",Nan,Nan,0.02,345.38,0.03,329.04,3.82,2.79,12.43
"2/27/2025 3:32:30 AM",Nan,Nan,0.03,74.05,0.02,339.15,3.83,2.78,12.42
"2/27/2025 3:34:30 AM",0.01,143.13,0.03,328.67,0.02,293.20,3.85,2.79,12.43
"2/27/2025 3:36:30 AM",0.03,236.89,0.04,247.62,0.02,257.47,3.86,2.79,12.42
"2/27/2025 3:38:30 AM",Nan,Nan,0.01,161.57,0.04,212.83,3.88,2.78,12.42
"2/27/2025 3:40:30 AM",0.04,50.71,0.01,338.96,0.01,338.20,3.89,2.79,12.42
"2/27/2025 3:42:30 AM",0.03,346.50,0.02,249.15,0.04,291.80,3.90,2.79,12.42
"2/27/2025 3:44:30 AM",Nan,Nan,0.01,4.09,0.05,315.88,3.92,2.78,12.42
"2/27/2025 3:46:30 AM",Nan,Nan,0.02,72.47,0.01,292.62,3.93,2.78,12.42
"2/27/2025 3:48:30 AM",0.04,77.47,0.00,56.31,0.03,252.90,3.94,2.78,12.42
"2/27/2025 3:50:30 AM",0.01,45.00,0.03,63.43,0.03,10.12,3.95,2.78,12.42
"2/27/2025 3:52:30 AM",Nan,Nan,0.05,36.63,0.05,333.95,3.96,2.78,12.42
"2/27/2025 3:54:30 AM",0.04,251.57,0.05,256.76,0.06,261.47,3.98,2.78,12.42
"2/27/2025 3:56:30 AM",0.02,75.07,0.02,104.04,0.01,355.24,3.99,2.77,12.42
"2/27/2025 3:58:30 AM",0.03,105.26,0.04,63.43,0.03,2.05,4.00,2.77,12.42
"2/27/2025 4:00:30 AM",Nan,Nan,0.01,51.34,0.03,298.44,4.01,2.77,12.42
"2/27/2025 4:02:30 AM",0.05,63.43,0.07,56.77,0.01,347.47,4.01,2.77,12.42
"2/27/2025 4:04:30 AM",0.03,13.57,0.04,16.39,0.05,300.96,4.02,2.76,12.42
"2/27/2025 4:06:30 AM",Nan,Nan,0.02,67.62,0.01,349.70,4.04,2.76,12.42
"2/27/2025 4:08:30 AM",0.02,147.09,0.01,78.69,0.00,90.00,4.04,2.76,12.42
"2/27/2025 4:10:30 AM",0.04,2.94,0.01,348.69,0.02,356.42,4.05,2.75,12.43
"2/27/2025 4:12:30 AM",Nan,Nan,0.04,70.64,0.03,270.00,4.05,2.75,12.42
"2/27/2025 4:14:30 AM",Nan,Nan,0.02,340.02,0.03,274.57,4.06,2.75,12.42
"2/27/2025 4:16:30 AM",Nan,Nan,0.01,261.25,0.02,41.63,4.06,2.75,12.43
"2/27/2025 4:18:30 AM",0.02,284.93,0.02,13.39,0.04,330.07,4.06,2.75,12.42
"2/27/2025 4:20:30 AM",0.03,338.20,0.01,72.90,0.03,304.29,4.07,2.75,12.42
"2/27/2025 4:22:30 AM",0.01,59.04,0.02,335.77,0.03,342.26,4.07,2.75,12.42
"2/27/2025 4:24:30 AM",0.03,291.80,0.03,299.48,0.04,303.69,4.07,2.75,12.42
"2/27/2025 4:26:30 AM",0.04,102.09,0.03,56.82,0.02,33.69,4.07,2.75,12.42
"2/27/2025 4:28:30 AM",0.02,300.96,0.03,321.95,0.03,340.20,4.07,2.74,12.42
"2/27/2025 4:30:30 AM",0.01,218.66,0.02,80.54,0.04,1.55,4.08,2.73,12.42
"2/27/2025 4:32:30 AM",0.05,191.53,0.01,213.69,0.06,264.81,4.08,2.73,12.42
"2/27/2025 4:34:30 AM",Nan,Nan,0.03,43.36,0.04,4.51,4.08,2.73,12.42
"2/27/2025 4:36:30 AM",Nan,Nan,0.01,231.34,0.03,299.05,4.08,2.73,12.42
"2/27/2025 4:38:30 AM",0.03,45.00,0.03,19.54,0.03,319.90,4.08,2.73,12.42
"2/27/2025 4:40:30 AM",0.03,298.89,0.03,288.43,0.04,316.04,4.08,2.74,12.42
"2/27/2025 4:42:30 AM",Nan,Nan,0.04,165.62,0.03,233.47,4.08,2.73,12.42
"2/27/2025 4:44:30 AM",0.02,337.62,0.03,342.26,0.04,337.17,4.08,2.73,12.42
"2/27/2025 4:46:30 AM",Nan,Nan,0.04,355.82,0.03,346.37,4.08,2.72,12.42
"2/27/2025 4:48:30 AM",0.01,350.54,0.01,12.09,0.01,260.54,4.08,2.72,12.42
"2/27/2025 4:50:30 AM",0.02,82.57,0.01,90.00,0.03,329.74,4.09,2.72,12.42
"2/27/2025 4:52:30 AM",0.01,108.43,0.03,40.10,0.03,355.60,4.09,2.73,12.41
"2/27/2025 4:54:30 AM",Nan,Nan,0.03,53.97,0.04,12.88,4.09,2.73,12.41
"2/27/2025 4:56:30 AM",0.02,277.77,0.01,261.87,0.01,296.57,4.09,2.72,12.41
"2/27/2025 4:58:30 AM",Nan,Nan,0.01,279.46,0.01,282.09,4.09,2.72,12.42
"2/27/2025 5:00:30 AM",0.02,19.29,0.02,101.31,0.02,19.44,4.09,2.72,12.41
"2/27/2025 5:02:30 AM",0.04,18.92,0.01,42.27,0.05,357.66,4.08,2.72,12.41
"2/27/2025 5:04:30 AM",Nan,Nan,0.03,21.80,0.01,164.05,4.08,2.71,12.41
"2/27/2025 5:06:30 AM",0.02,60.26,0.02,9.46,0.04,346.91,4.08,2.72,12.42
"2/27/2025 5:08:30 AM",Nan,Nan,0.01,36.87,0.04,332.18,4.08,2.72,12.41
"2/27/2025 5:10:30 AM",Nan,Nan,0.02,302.74,0.06,303.44,4.08,2.72,12.41
"2/27/2025 5:12:30 AM",Nan,Nan,0.01,68.20,0.04,304.11,4.07,2.72,12.42
"2/27/2025 5:14:30 AM",Nan,Nan,0.03,33.69,0.02,38.66,4.07,2.72,12.42
"2/27/2025 5:16:30 AM",0.03,73.14,0.04,86.73,0.03,11.31,4.08,2.72,12.41
"2/27/2025 5:18:30 AM",Nan,Nan,0.01,48.37,0.03,25.64,4.07,2.72,12.41
"2/27/2025 5:20:30 AM",Nan,Nan,0.04,240.95,0.03,310.82,4.07,2.72,12.41
"2/27/2025 5:22:30 AM",Nan,Nan,0.01,153.43,0.02,19.18,4.06,2.72,12.41
"2/27/2025 5:24:30 AM",0.02,7.13,0.01,188.75,0.01,266.19,4.07,2.72,12.41
"2/27/2025 5:26:30 AM",Nan,Nan,0.02,351.87,0.04,339.27,4.06,2.72,12.41
"2/27/2025 5:28:30 AM",Nan,Nan,0.02,285.95,0.03,292.62,4.05,2.71,12.41
"2/27/2025 5:30:30 AM",0.01,212.01,0.02,313.15,0.04,312.18,4.05,2.71,12.41
"2/27/2025 5:32:30 AM",Nan,Nan,0.02,30.96,0.04,11.89,4.05,2.71,12.41
"2/27/2025 5:34:30 AM",0.03,340.97,0.01,306.87,0.02,322.59,4.05,2.71,12.41
"2/27/2025 5:36:30 AM",Nan,Nan,0.03,321.63,0.03,293.50,4.04,2.72,12.41
"2/27/2025 5:38:30 AM",Nan,Nan,0.03,196.26,0.01,247.38,4.04,2.72,12.41
"2/27/2025 5:40:30 AM",0.02,352.87,0.04,23.39,0.04,1.27,4.04,2.73,12.41
"2/27/2025 5:42:30 AM",Nan,Nan,0.04,234.09,0.03,270.00,4.04,2.72,12.41
"2/27/2025 5:44:30 AM",0.01,125.54,0.04,13.24,0.03,332.53,4.03,2.72,12.41
"2/27/2025 5:46:30 AM",Nan,Nan,0.02,331.19,0.04,320.71,4.03,2.72,12.41
"2/27/2025 5:48:30 AM",0.04,31.18,0.03,30.38,0.03,0.00,4.03,2.71,12.41
"2/27/2025 5:50:30 AM",0.06,280.30,0.03,308.66,0.02,312.88,4.03,2.71,12.41
"2/27/2025 5:52:30 AM",Nan,Nan,0.03,23.43,0.04,344.98,4.02,2.72,12.41
"2/27/2025 5:54:30 AM",0.01,277.59,0.03,9.46,0.04,332.24,4.02,2.73,12.41
"2/27/2025 5:56:30 AM",0.01,57.99,0.03,53.13,0.03,320.44,4.02,2.73,12.41
"2/27/2025 5:58:30 AM",0.02,149.93,0.01,0.00,0.02,2.60,4.01,2.73,12.41
"2/27/2025 6:00:30 AM",0.01,39.29,0.02,0.00,0.02,2.73,4.02,2.73,12.41
"2/27/2025 6:02:30 AM",Nan,Nan,0.03,346.87,0.02,302.74,4.02,2.72,12.41
"2/27/2025 6:04:30 AM",Nan,Nan,0.02,120.96,0.04,7.50,4.01,2.72,12.41
"2/27/2025 6:06:30 AM",Nan,Nan,0.01,232.13,0.03,259.51,4.01,2.73,12.41
"2/27/2025 6:08:30 AM",Nan,Nan,0.02,194.74,0.02,220.24,4.01,2.73,12.41
"2/27/2025 6:10:30 AM",Nan,Nan,0.02,236.31,0.02,261.47,4.01,2.72,12.41
"2/27/2025 6:12:30 AM",Nan,Nan,0.02,86.63,0.02,254.48,4.01,2.72,12.41
"2/27/2025 6:14:30 AM",Nan,Nan,0.01,125.54,0.01,260.54,4.01,2.72,12.41
"2/27/2025 6:16:30 AM",Nan,Nan,0.01,329.04,0.05,354.29,4.01,2.72,12.41
"2/27/2025 6:18:30 AM",Nan,Nan,0.02,330.26,0.01,228.81,4.01,2.73,12.41
"2/27/2025 6:20:30 AM",0.04,72.03,0.02,35.54,0.02,333.43,4.01,2.72,12.41
"2/27/2025 6:22:30 AM",Nan,Nan,0.01,161.57,0.01,296.57,4.01,2.72,12.41
"2/27/2025 6:24:30 AM",Nan,Nan,0.01,168.69,0.02,340.71,4.01,2.73,12.41
"2/27/2025 6:26:30 AM",0.03,67.07,0.04,99.93,0.02,239.93,4.02,2.73,12.41
"2/27/2025 6:28:30 AM",Nan,Nan,0.03,346.37,0.02,329.04,4.01,2.73,12.41
"2/27/2025 6:30:30 AM",Nan,Nan,0.03,23.75,0.01,32.47,4.01,2.73,12.41
"2/27/2025 6:32:30 AM",0.02,79.38,0.03,358.03,0.02,26.57,4.01,2.73,12.41
"2/27/2025 6:34:30 AM",Nan,Nan,0.05,55.30,0.02,307.57,4.01,2.73,12.41
"2/27/2025 6:36:30 AM",Nan,Nan,0.04,120.14,0.01,176.19,4.02,2.73,12.41
"2/27/2025 6:38:30 AM",Nan,Nan,0.03,117.55,0.01,331.39,4.02,2.73,12.41
"2/27/2025 6:40:30 AM",0.03,36.87,0.03,47.60,0.02,12.80,4.02,2.73,12.41
"2/27/2025 6:42:30 AM",Nan,Nan,0.04,39.47,0.04,19.75,4.01,2.74,12.41
"2/27/2025 6:44:30 AM",Nan,Nan,0.01,328.39,0.02,335.77,4.01,2.75,12.41
"2/27/2025 6:46:30 AM",0.04,264.14,0.05,240.71,0.02,255.26,4.01,2.75,12.41
"2/27/2025 6:48:30 AM",0.03,268.15,0.03,287.74,0.02,305.22,4.02,2.75,12.41
"2/27/2025 6:50:30 AM",0.00,315.00,0.04,11.04,0.03,302.20,4.02,2.75,12.41
"2/27/2025 6:52:30 AM",Nan,Nan,0.02,290.85,0.03,232.31,4.02,2.75,12.41
"2/27/2025 6:54:30 AM",0.04,0.00,0.03,337.38,0.03,347.91,4.02,2.75,12.41
"2/27/2025 6:56:30 AM",0.03,127.23,0.01,71.57,0.01,303.69,4.02,2.75,12.41
"2/27/2025 6:58:30 AM",Nan,Nan,0.02,119.05,0.03,53.13,4.02,2.75,12.41
"2/27/2025 7:00:30 AM",0.02,287.35,0.01,96.34,0.01,0.00,4.02,2.75,12.41
"2/27/2025 7:02:30 AM",Nan,Nan,0.03,82.65,0.01,68.96,4.02,2.75,12.41
"2/27/2025 7:04:30 AM",Nan,Nan,0.02,92.86,0.02,39.47,4.02,2.75,12.41
"2/27/2025 7:06:30 AM",0.05,75.96,0.06,72.76,0.03,49.40,4.02,2.75,12.41
"2/27/2025 7:08:30 AM",Nan,Nan,0.01,35.54,0.01,240.95,4.03,2.75,12.41
"2/27/2025 7:10:30 AM",Nan,Nan,0.02,343.61,0.03,303.11,4.03,2.75,12.42
"2/27/2025 7:12:30 AM",0.03,95.36,0.04,63.43,0.01,258.69,4.03,2.75,12.42
"2/27/2025 7:14:30 AM",0.03,328.24,0.02,326.98,0.03,10.89,4.03,2.75,12.42
"2/27/2025 7:16:30 AM",Nan,Nan,0.02,270.00,0.03,343.81,4.03,2.75,12.42
"2/27/2025 7:18:30 AM",Nan,Nan,0.01,315.00,0.01,30.26,4.04,2.76,12.42
"2/27/2025 7:20:30 AM",0.01,71.57,0.01,299.74,0.00,243.43,4.04,2.76,12.42
"2/27/2025 7:22:30 AM",Nan,Nan,0.03,311.01,0.03,6.91,4.04,2.77,12.42
"2/27/2025 7:24:30 AM",0.05,322.43,0.04,53.43,0.01,37.87,4.04,2.77,12.41
"2/27/2025 7:26:30 AM",Nan,Nan,0.05,351.35,0.01,61.39,4.04,2.77,12.42
"2/27/2025 7:28:30 AM",0.00,146.31,0.02,266.82,0.01,190.30,4.04,2.77,12.42
"2/27/2025 7:30:30 AM",0.01,212.47,0.02,345.26,0.02,104.74,4.04,2.77,12.41
"2/27/2025 7:32:30 AM",0.01,16.70,0.01,327.53,0.01,315.00,4.04,2.78,12.42
"2/27/2025 7:34:30 AM",Nan,Nan,0.02,7.13,0.01,281.31,4.04,2.77,12.42
"2/27/2025 7:36:30 AM",Nan,Nan,0.01,212.47,0.01,135.00,4.05,2.77,12.41
"2/27/2025 7:38:30 AM",Nan,Nan,0.02,343.07,0.02,329.04,4.05,2.77,12.42
"2/27/2025 7:40:30 AM",0.00,255.96,0.02,153.43,0.02,248.20,4.05,2.78,12.41
"2/27/2025 7:42:30 AM",0.03,34.70,0.01,73.30,0.01,336.04,4.05,2.78,12.41
"2/27/2025 7:44:30 AM",0.02,322.43,0.01,4.76,0.02,27.65,4.05,2.78,12.41
"2/27/2025 7:46:30 AM",0.02,299.36,0.01,351.87,0.02,326.31,4.05,2.78,12.41
